0.081	0.482533	0.474146
0.082	0.485951	0.477572
0.083	0.489326	0.480954
0.084	0.492656	0.484293
0.085	0.495944	0.487589
0.086	0.499189	0.490842
0.087	0.502391	0.494052
0.088	0.505552	0.497221
0.089	0.508671	0.500348
0.09	0.511749	0.503434
0.091	0.514787	0.50648
0.092	0.517784	0.509485
0.093	0.520741	0.512451
0.094	0.523659	0.515376
0.095	0.526538	0.518263
0.096	0.529378	0.521111
0.097	0.53218	0.523921
0.098	0.534944	0.526693
0.099	0.53767	0.529428
0.1	0.540359	0.532125
0.101	0.543012	0.534786
0.102	0.545628	0.53741
0.103	0.548208	0.539998
0.104	0.550752	0.54255
0.105	0.553261	0.545067
0.106	0.555735	0.547549
0.107	0.558174	0.549996
0.108	0.560579	0.552409
0.109	0.56295	0.554788
0.11	0.565288	0.557134
0.111	0.567592	0.559446
0.112	0.569863	0.561725
0.113	0.572101	0.563972
0.114	0.574308	0.566186
0.115	0.576482	0.568368
0.116	0.578624	0.570519
0.117	0.580736	0.572638
0.118	0.582816	0.574727
0.119	0.584865	0.576784
0.12	0.586884	0.578811
0.121	0.588873	0.580808
0.122	0.590832	0.582775
0.123	0.592762	0.584713
0.124	0.594662	0.586621
0.125	0.596534	0.588501
0.126	0.598377	0.590352
0.127	0.600191	0.592174
0.128	0.601977	0.593969
0.129	0.603736	0.595735
0.13	0.605467	0.597474
0.131	0.60717	0.599186
0.132	0.608847	0.600871
0.133	0.610497	0.602529
0.134	0.612121	0.60416
0.135	0.613718	0.605766
0.136	0.61529	0.607345
0.137	0.616836	0.608899
0.138	0.618356	0.610428
0.139	0.619851	0.611931
0.14	0.621322	0.613409
0.141	0.622767	0.614863
0.142	0.624188	0.616292
0.143	0.625586	0.617698
0.144	0.626959	0.619079
0.145	0.628308	0.620436
0.146	0.629634	0.62177
0.147	0.630937	0.623081
0.148	0.632217	0.624369
0.149	0.633474	0.625634
0.15	0.634708	0.626877
0.151	0.635921	0.628097
0.152	0.637111	0.629295
0.153	0.638279	0.630471
0.154	0.639425	0.631626
0.155	0.640551	0.632759
0.156	0.641654	0.633871
0.157	0.642737	0.634962
0.158	0.643799	0.636032
0.159	0.644841	0.637082
0.16	0.645862	0.638111
0.161	0.646863	0.63912
0.162	0.647844	0.640109
0.163	0.648805	0.641078
0.164	0.649746	0.642027
0.165	0.650669	0.642958
0.166	0.651572	0.643869
0.167	0.652455	0.644761
0.168	0.653321	0.645634
0.169	0.654167	0.646488
0.17	0.654995	0.647324
0.171	0.655805	0.648142
0.172	0.656596	0.648942
0.173	0.65737	0.649723
0.174	0.658126	0.650487
0.175	0.658865	0.651234
0.176	0.659586	0.651963
0.177	0.66029	0.652675
0.178	0.660976	0.65337
0.179	0.661646	0.654048
0.18	0.6623	0.654709
0.181	0.662936	0.655354
0.182	0.663557	0.655983
0.183	0.664161	0.656595
0.184	0.664749	0.657191
0.185	0.665321	0.657771
0.186	0.665878	0.658336
0.187	0.666419	0.658885
0.188	0.666945	0.659418
0.189	0.667455	0.659937
0.19	0.66795	0.66044
0.191	0.66843	0.660928
0.192	0.668896	0.661402
0.193	0.669346	0.661861
0.194	0.669783	0.662305
0.195	0.670205	0.662735
0.196	0.670612	0.66315
0.197	0.671006	0.663552
0.198	0.671385	0.66394
0.199	0.671751	0.664314
0.2	0.672103	0.664674
0.201	0.672442	0.66502
0.202	0.672767	0.665354
0.203	0.673079	0.665674
0.204	0.673378	0.665981
0.205	0.673664	0.666274
0.206	0.673937	0.666555
0.207	0.674197	0.666824
0.208	0.674445	0.667079
0.209	0.67468	0.667322
0.21	0.674902	0.667553
0.211	0.675113	0.667772
0.212	0.675311	0.667978
0.213	0.675498	0.668172
0.214	0.675672	0.668355
0.215	0.675835	0.668526
0.216	0.675986	0.668685
0.217	0.676125	0.668832
0.218	0.676253	0.668968
0.219	0.67637	0.669093
0.22	0.676476	0.669207
0.221	0.67657	0.669309
0.222	0.676654	0.669401
0.223	0.676727	0.669482
0.224	0.676788	0.669552
0.225	0.67684	0.669611
0.226	0.67688	0.66966
0.227	0.676911	0.669698
0.228	0.676931	0.669726
0.229	0.676941	0.669744
0.23	0.67694	0.669752
0.231	0.67693	0.669749
0.232	0.676909	0.669737
0.233	0.676879	0.669715
0.234	0.676839	0.669683
0.235	0.67679	0.669642
0.236	0.676731	0.66959
0.237	0.676662	0.66953
0.238	0.676585	0.66946
0.239	0.676497	0.669381
0.24	0.676401	0.669293
0.241	0.676296	0.669196
0.242	0.676182	0.669089
0.243	0.676058	0.668974
0.244	0.675926	0.66885
0.245	0.675786	0.668718
0.246	0.675636	0.668576
0.247	0.675478	0.668426
0.248	0.675312	0.668268
0.249	0.675137	0.668101
0.25	0.674954	0.667926
0.251	0.674763	0.667743
0.252	0.674564	0.667552
0.253	0.674356	0.667352
0.254	0.674141	0.667145
0.255	0.673918	0.66693
0.256	0.673687	0.666707
0.257	0.673448	0.666476
0.258	0.673201	0.666238
0.259	0.672947	0.665992
0.26	0.672686	0.665738
0.261	0.672417	0.665477
0.262	0.672141	0.665209
0.263	0.671857	0.664933
0.264	0.671566	0.664651
0.265	0.671268	0.664361
0.266	0.670963	0.664064
0.267	0.670651	0.66376
0.268	0.670332	0.663449
0.269	0.670007	0.663131
0.27	0.669674	0.662807
0.271	0.669335	0.662475
0.272	0.668989	0.662138
0.273	0.668636	0.661793
0.274	0.668277	0.661442
0.275	0.667912	0.661085
0.276	0.66754	0.660721
0.277	0.667162	0.660351
0.278	0.666777	0.659974
0.279	0.666386	0.659591
0.28	0.66599	0.659203
0.281	0.665587	0.658808
0.282	0.665178	0.658407
0.283	0.664763	0.658
0.284	0.664342	0.657587
0.285	0.663915	0.657169
0.286	0.663483	0.656744
0.287	0.663045	0.656314
0.288	0.662601	0.655878
0.289	0.662152	0.655437
0.29	0.661697	0.65499
0.291	0.661236	0.654537
0.292	0.66077	0.65408
0.293	0.660299	0.653616
0.294	0.659822	0.653148
0.295	0.65934	0.652674
0.296	0.658853	0.652195
0.297	0.658361	0.65171
0.298	0.657863	0.651221
0.299	0.65736	0.650726
0.3	0.656853	0.650227
0.301	0.65634	0.649722
0.302	0.655823	0.649212
0.303	0.6553	0.648698
0.304	0.654773	0.648179
0.305	0.654241	0.647655
0.306	0.653704	0.647126
0.307	0.653163	0.646593
0.308	0.652617	0.646055
0.309	0.652066	0.645512
0.31	0.651511	0.644965
0.311	0.650951	0.644413
0.312	0.650387	0.643857
0.313	0.649818	0.643296
0.314	0.649245	0.642731
0.315	0.648668	0.642162
0.316	0.648086	0.641589
0.317	0.647501	0.641011
0.318	0.646911	0.640429
0.319	0.646316	0.639843
0.32	0.645718	0.639252
0.321	0.645116	0.638658
0.322	0.644509	0.63806
0.323	0.643899	0.637457
0.324	0.643284	0.636851
0.325	0.642666	0.636241
0.326	0.642044	0.635626
0.327	0.641418	0.635008
0.328	0.640788	0.634387
0.329	0.640155	0.633761
0.33	0.639517	0.633132
0.331	0.638876	0.632499
0.332	0.638232	0.631862
0.333	0.637583	0.631222
0.334	0.636932	0.630578
0.335	0.636276	0.629931
0.336	0.635617	0.62928
0.337	0.634955	0.628626
0.338	0.634289	0.627968
0.339	0.63362	0.627307
0.34	0.632947	0.626642
0.341	0.632271	0.625974
0.342	0.631592	0.625303
0.343	0.63091	0.624629
0.344	0.630224	0.623951
0.345	0.629535	0.62327
0.346	0.628843	0.622586
0.347	0.628148	0.621899
0.348	0.627449	0.621208
0.349	0.626748	0.620515
0.35	0.626043	0.619819
0.351	0.625336	0.619119
0.352	0.624625	0.618417
0.353	0.623912	0.617711
0.354	0.623195	0.617003
0.355	0.622476	0.616291
0.356	0.621754	0.615577
0.357	0.621029	0.61486
0.358	0.620301	0.614141
0.359	0.619571	0.613418
0.36	0.618837	0.612693
0.361	0.618101	0.611965
0.362	0.617362	0.611234
0.363	0.616621	0.6105
0.364	0.615877	0.609764
0.365	0.61513	0.609025
0.366	0.61438	0.608284
0.367	0.613629	0.60754
0.368	0.612874	0.606794
0.369	0.612117	0.606045
0.37	0.611358	0.605293
0.371	0.610596	0.604539
0.372	0.609831	0.603783
0.373	0.609064	0.603024
0.374	0.608295	0.602263
0.375	0.607523	0.601499
0.376	0.606749	0.600733
0.377	0.605973	0.599965
0.378	0.605195	0.599194
0.379	0.604414	0.598422
0.38	0.60363	0.597646
0.381	0.602845	0.596869
0.382	0.602057	0.59609
0.383	0.601268	0.595308
0.384	0.600476	0.594524
0.385	0.599682	0.593738
0.386	0.598885	0.59295
0.387	0.598087	0.592159
0.388	0.597287	0.591367
0.389	0.596484	0.590572
0.39	0.595679	0.589776
0.391	0.594873	0.588977
0.392	0.594064	0.588177
0.393	0.593254	0.587374
0.394	0.592441	0.58657
0.395	0.591627	0.585763
0.396	0.59081	0.584955
0.397	0.589992	0.584145
0.398	0.589172	0.583332
0.399	0.58835	0.582518
0.4	0.587526	0.581703
0.401	0.5867	0.580885
0.402	0.585873	0.580065
0.403	0.585043	0.579244
0.404	0.584212	0.578421
0.405	0.583379	0.577596
0.406	0.582545	0.576769
0.407	0.581708	0.575941
0.408	0.58087	0.575111
0.409	0.580031	0.574279
0.41	0.579189	0.573446
0.411	0.578346	0.572611
0.412	0.577501	0.571774
0.413	0.576655	0.570936
0.414	0.575807	0.570096
0.415	0.574957	0.569254
0.416	0.574106	0.568411
0.417	0.573254	0.567567
0.418	0.572399	0.56672
0.419	0.571544	0.565873
0.42	0.570686	0.565023
0.421	0.569828	0.564173
0.422	0.568967	0.563321
0.423	0.568106	0.562467
0.424	0.567242	0.561612
0.425	0.566378	0.560755
0.426	0.565512	0.559897
0.427	0.564644	0.559038
0.428	0.563775	0.558177
0.429	0.562905	0.557315
0.43	0.562034	0.556451
0.431	0.561161	0.555586
0.432	0.560286	0.55472
0.433	0.559411	0.553852
0.434	0.558534	0.552983
0.435	0.557655	0.552113
0.436	0.556776	0.551241
0.437	0.555895	0.550369
0.438	0.555013	0.549495
0.439	0.55413	0.548619
0.44	0.553245	0.547743
0.441	0.552359	0.546865
0.442	0.551472	0.545986
0.443	0.550584	0.545106
0.444	0.549694	0.544224
0.445	0.548804	0.543342
0.446	0.547912	0.542458
0.447	0.547019	0.541573
0.448	0.546125	0.540687
0.449	0.54523	0.5398
0.45	0.544333	0.538911
0.451	0.543436	0.538022
0.452	0.542537	0.537131
0.453	0.541638	0.53624
0.454	0.540737	0.535347
0.455	0.539835	0.534453
0.456	0.538933	0.533559
0.457	0.538029	0.532663
0.458	0.537124	0.531766
0.459	0.536218	0.530868
0.46	0.535311	0.529969
0.461	0.534403	0.529069
0.462	0.533494	0.528168
0.463	0.532584	0.527266
0.464	0.531673	0.526363
0.465	0.530761	0.52546
0.466	0.529848	0.524555
0.467	0.528935	0.523649
0.468	0.52802	0.522742
0.469	0.527104	0.521835
0.47	0.526188	0.520926
0.471	0.52527	0.520017
0.472	0.524352	0.519106
0.473	0.523432	0.518195
0.474	0.522512	0.517283
0.475	0.521591	0.51637
0.476	0.520669	0.515456
0.477	0.519747	0.514541
0.478	0.518823	0.513626
0.479	0.517899	0.512709
0.48	0.516973	0.511792
0.481	0.516047	0.510874
0.482	0.51512	0.509955
0.483	0.514193	0.509035
0.484	0.513264	0.508115
0.485	0.512335	0.507194
0.486	0.511405	0.506272
0.487	0.510474	0.505349
0.488	0.509542	0.504425
0.489	0.50861	0.503501
0.49	0.507677	0.502576
0.491	0.506743	0.50165
0.492	0.505808	0.500723
0.493	0.504873	0.499796
0.494	0.503937	0.498868
0.495	0.503	0.497939
0.496	0.502062	0.49701
0.497	0.501124	0.496079
0.498	0.500185	0.495149
0.499	0.499246	0.494217
0.5	0.498305	0.493285
0.501	0.497365	0.492352
0.502	0.496423	0.491418
0.503	0.495481	0.490484
0.504	0.494538	0.489549
0.505	0.493594	0.488614
0.506	0.49265	0.487677
0.507	0.491705	0.486741
0.508	0.49076	0.485803
0.509	0.489814	0.484865
0.51	0.488867	0.483926
0.511	0.48792	0.482987
0.512	0.486972	0.482047
0.513	0.486023	0.481107
0.514	0.485074	0.480166
0.515	0.484124	0.479224
0.516	0.483174	0.478282
0.517	0.482223	0.477339
0.518	0.481272	0.476396
0.519	0.48032	0.475452
0.52	0.479367	0.474507
0.521	0.478414	0.473562
0.522	0.47746	0.472616
0.523	0.476506	0.47167
0.524	0.475552	0.470724
0.525	0.474596	0.469776
0.526	0.473641	0.468829
0.527	0.472684	0.46788
0.528	0.471727	0.466932
0.529	0.47077	0.465982
0.53	0.469812	0.465032
0.531	0.468854	0.464082
0.532	0.467895	0.463131
0.533	0.466936	0.46218
0.534	0.465976	0.461228
0.535	0.465016	0.460276
0.536	0.464055	0.459323
0.537	0.463094	0.45837
0.538	0.462132	0.457417
0.539	0.46117	0.456462
0.54	0.460208	0.455508
0.541	0.459245	0.454553
0.542	0.458281	0.453597
0.543	0.457317	0.452642
0.544	0.456353	0.451685
0.545	0.455388	0.450728
0.546	0.454423	0.449771
0.547	0.453457	0.448814
0.548	0.452491	0.447856
0.549	0.451524	0.446897
0.55	0.450558	0.445938
0.551	0.44959	0.444979
0.552	0.448623	0.444019
0.553	0.447654	0.443059
0.554	0.446686	0.442099
0.555	0.445717	0.441138
0.556	0.444748	0.440176
0.557	0.443778	0.439215
0.558	0.442808	0.438253
0.559	0.441837	0.43729
0.56	0.440867	0.436328
0.561	0.439895	0.435364
0.562	0.438924	0.434401
0.563	0.437952	0.433437
0.564	0.43698	0.432473
0.565	0.436007	0.431508
0.566	0.435034	0.430543
0.567	0.434061	0.429578
0.568	0.433087	0.428612
0.569	0.432113	0.427646
0.57	0.431139	0.42668
0.571	0.430164	0.425713
0.572	0.429189	0.424746
0.573	0.428214	0.423779
0.574	0.427238	0.422811
0.575	0.426262	0.421843
0.576	0.425286	0.420875
0.577	0.424309	0.419906
0.578	0.423332	0.418938
0.579	0.422355	0.417968
0.58	0.421377	0.416999
0.581	0.420399	0.416029
0.582	0.419421	0.415059
0.583	0.418443	0.414088
0.584	0.417464	0.413118
0.585	0.416485	0.412147
0.586	0.415506	0.411175
0.587	0.414526	0.410204
0.588	0.413546	0.409232
0.589	0.412566	0.40826
0.59	0.411586	0.407287
0.591	0.410605	0.406315
0.592	0.409624	0.405342
0.593	0.408643	0.404368
0.594	0.407661	0.403395
0.595	0.406679	0.402421
0.596	0.405697	0.401447
0.597	0.404715	0.400473
0.598	0.403732	0.399498
0.599	0.40275	0.398524
0.6	0.401767	0.397548
0.601	0.400783	0.396573
0.602	0.3998	0.395598
0.603	0.398816	0.394622
0.604	0.397832	0.393646
0.605	0.396848	0.39267
0.606	0.395863	0.391693
0.607	0.394878	0.390716
0.608	0.393893	0.389739
0.609	0.392908	0.388762
0.61	0.391923	0.387785
0.611	0.390937	0.386807
0.612	0.389951	0.385829
0.613	0.388965	0.384851
0.614	0.387979	0.383873
0.615	0.386992	0.382894
0.616	0.386005	0.381916
0.617	0.385018	0.380937
0.618	0.384031	0.379958
0.619	0.383044	0.378978
0.62	0.382056	0.377999
0.621	0.381068	0.377019
0.622	0.38008	0.376039
0.623	0.379092	0.375059
0.624	0.378104	0.374078
0.625	0.377115	0.373098
0.626	0.376127	0.372117
0.627	0.375138	0.371136
0.628	0.374148	0.370155
0.629	0.373159	0.369174
0.63	0.37217	0.368192
0.631	0.37118	0.367211
0.632	0.37019	0.366229
0.633	0.3692	0.365247
0.634	0.36821	0.364264
0.635	0.367219	0.363282
0.636	0.366229	0.3623
0.637	0.365238	0.361317
0.638	0.364247	0.360334
0.639	0.363256	0.359351
0.64	0.362264	0.358367
0.641	0.361273	0.357384
0.642	0.360281	0.3564
0.643	0.35929	0.355417
0.644	0.358298	0.354433
0.645	0.357306	0.353449
0.646	0.356313	0.352465
0.647	0.355321	0.35148
0.648	0.354328	0.350496
0.649	0.353336	0.349511
0.65	0.352343	0.348526
0.651	0.35135	0.347541
0.652	0.350357	0.346556
0.653	0.349363	0.345571
0.654	0.34837	0.344585
0.655	0.347376	0.3436
0.656	0.346382	0.342614
0.657	0.345389	0.341628
0.658	0.344395	0.340642
0.659	0.3434	0.339656
0.66	0.342406	0.33867
0.661	0.341412	0.337683
0.662	0.340417	0.336697
0.663	0.339422	0.33571
0.664	0.338427	0.334723
0.665	0.337432	0.333736
0.666	0.336437	0.332749
0.667	0.335442	0.331762
0.668	0.334447	0.330775
0.669	0.333451	0.329787
0.67	0.332456	0.3288
0.671	0.33146	0.327812
0.672	0.330464	0.326824
0.673	0.329468	0.325836
0.674	0.328472	0.324848
0.675	0.327476	0.32386
0.676	0.32648	0.322871
0.677	0.325483	0.321883
0.678	0.324486	0.320895
0.679	0.32349	0.319906
0.68	0.322493	0.318917
0.681	0.321496	0.317928
0.682	0.320499	0.316939
0.683	0.319502	0.31595
0.684	0.318505	0.314961
0.685	0.317507	0.313972
0.686	0.31651	0.312982
0.687	0.315512	0.311993
0.688	0.314515	0.311003
0.689	0.313517	0.310013
0.69	0.312519	0.309024
0.691	0.311521	0.308034
0.692	0.310523	0.307044
0.693	0.309525	0.306053
0.694	0.308527	0.305063
0.695	0.307528	0.304073
0.696	0.30653	0.303083
0.697	0.305531	0.302092
0.698	0.304533	0.301101
0.699	0.303534	0.300111
0.7	0.302535	0.29912
0.701	0.301536	0.298129
0.702	0.300537	0.297138
0.703	0.299538	0.296147
0.704	0.298539	0.295156
0.705	0.29754	0.294165
0.706	0.296541	0.293173
0.707	0.295541	0.292182
0.708	0.294542	0.29119
0.709	0.293542	0.290199
0.71	0.292542	0.289207
0.711	0.291543	0.288215
0.712	0.290543	0.287224
0.713	0.289543	0.286232
0.714	0.288543	0.28524
0.715	0.287543	0.284248
0.716	0.286542	0.283255
0.717	0.285542	0.282263
0.718	0.284542	0.281271
0.719	0.283541	0.280279
0.72	0.282541	0.279286
0.721	0.28154	0.278294
0.722	0.28054	0.277301
0.723	0.279539	0.276308
0.724	0.278538	0.275316
0.725	0.277537	0.274323
0.726	0.276537	0.27333
0.727	0.275536	0.272337
0.728	0.274535	0.271344
0.729	0.273533	0.270351
0.73	0.272532	0.269358
0.731	0.271531	0.268364
0.732	0.27053	0.267371
0.733	0.269528	0.266378
0.734	0.268527	0.265384
0.735	0.267525	0.264391
0.736	0.266524	0.263397
0.737	0.265522	0.262404
0.738	0.26452	0.26141
0.739	0.263519	0.260416
0.74	0.262517	0.259422
0.741	0.261515	0.258428
0.742	0.260513	0.257435
0.743	0.259511	0.256441
0.744	0.258509	0.255446
0.745	0.257507	0.254452
0.746	0.256504	0.253458
0.747	0.255502	0.252464
0.748	0.2545	0.25147
0.749	0.253497	0.250475
0.75	0.252495	0.249481
0.751	0.251493	0.248487
0.752	0.25049	0.247492
0.753	0.249487	0.246497
0.754	0.248485	0.245503
0.755	0.247482	0.244508
0.756	0.246479	0.243513
0.757	0.245477	0.242519
0.758	0.244474	0.241524
0.759	0.243471	0.240529
0.76	0.242468	0.239534
0.761	0.241465	0.238539
0.762	0.240462	0.237544
0.763	0.239459	0.236549
0.764	0.238456	0.235554
0.765	0.237452	0.234559
0.766	0.236449	0.233563
0.767	0.235446	0.232568
0.768	0.234443	0.231573
0.769	0.233439	0.230578
0.77	0.232436	0.229582
0.771	0.231432	0.228587
0.772	0.230429	0.227591
0.773	0.229425	0.226596
0.774	0.228422	0.2256
0.775	0.227418	0.224604
0.776	0.226414	0.223609
0.777	0.22541	0.222613
0.778	0.224407	0.221617
0.779	0.223403	0.220622
0.78	0.222399	0.219626
0.781	0.221395	0.21863
0.782	0.220391	0.217634
0.783	0.219387	0.216638
0.784	0.218383	0.215642
0.785	0.217379	0.214646
0.786	0.216375	0.21365
0.787	0.215371	0.212654
0.788	0.214367	0.211658
0.789	0.213362	0.210661
0.79	0.212358	0.209665
0.791	0.211354	0.208669
0.792	0.21035	0.207673
0.793	0.209345	0.206676
0.794	0.208341	0.20568
0.795	0.207336	0.204683
0.796	0.206332	0.203687
0.797	0.205327	0.202691
0.798	0.204323	0.201694
0.799	0.203318	0.200697
0.8	0.202314	0.199701
0.801	0.201309	0.198704
0.802	0.200304	0.197708
0.803	0.1993	0.196711
0.804	0.198295	0.195714
0.805	0.19729	0.194717
0.806	0.196285	0.193721
0.807	0.19528	0.192724
0.808	0.194276	0.191727
0.809	0.193271	0.19073
0.81	0.192266	0.189733
0.811	0.191261	0.188736
0.812	0.190256	0.187739
0.813	0.189251	0.186742
0.814	0.188246	0.185745
0.815	0.187241	0.184748
0.816	0.186236	0.183751
0.817	0.18523	0.182754
0.818	0.184225	0.181757
0.819	0.18322	0.18076
0.82	0.182215	0.179763
0.821	0.18121	0.178765
0.822	0.180204	0.177768
0.823	0.179199	0.176771
0.824	0.178194	0.175774
0.825	0.177188	0.174776
0.826	0.176183	0.173779
0.827	0.175178	0.172781
0.828	0.174172	0.171784
0.829	0.173167	0.170787
0.83	0.172161	0.169789
0.831	0.171156	0.168792
0.832	0.17015	0.167794
0.833	0.169145	0.166797
0.834	0.168139	0.165799
0.835	0.167133	0.164802
0.836	0.166128	0.163804
0.837	0.165122	0.162806
0.838	0.164116	0.161809
0.839	0.163111	0.160811
0.84	0.162105	0.159813
0.841	0.161099	0.158816
0.842	0.160093	0.157818
0.843	0.159088	0.15682
0.844	0.158082	0.155822
0.845	0.157076	0.154824
0.846	0.15607	0.153827
0.847	0.155064	0.152829
0.848	0.154058	0.151831
0.849	0.153053	0.150833
0.85	0.152047	0.149835
0.851	0.151041	0.148837
0.852	0.150035	0.147839
0.853	0.149029	0.146841
0.854	0.148023	0.145843
0.855	0.147017	0.144845
0.856	0.146011	0.143847
0.857	0.145004	0.142849
0.858	0.143998	0.141851
0.859	0.142992	0.140853
0.86	0.141986	0.139855
0.861	0.14098	0.138857
0.862	0.139974	0.137859
0.863	0.138968	0.136861
0.864	0.137961	0.135862
0.865	0.136955	0.134864
0.866	0.135949	0.133866
0.867	0.134943	0.132868
0.868	0.133936	0.131869
0.869	0.13293	0.130871
0.87	0.131924	0.129873
0.871	0.130918	0.128875
0.872	0.129911	0.127876
0.873	0.128905	0.126878
0.874	0.127898	0.12588
0.875	0.126892	0.124881
0.876	0.125886	0.123883
0.877	0.124879	0.122884
0.878	0.123873	0.121886
0.879	0.122866	0.120888
0.88	0.12186	0.119889
0.881	0.120853	0.118891
0.882	0.119847	0.117892
0.883	0.11884	0.116894
0.884	0.117834	0.115895
0.885	0.116827	0.114897
0.886	0.115821	0.113898
0.887	0.114814	0.1129
0.888	0.113808	0.111901
0.889	0.112801	0.110903
0.89	0.111794	0.109904
0.891	0.110788	0.108905
0.892	0.109781	0.107907
0.893	0.108775	0.106908
0.894	0.107768	0.10591
0.895	0.106761	0.104911
0.896	0.105754	0.103912
0.897	0.104748	0.102914
0.898	0.103741	0.101915
0.899	0.102734	0.100916
0.9	0.101728	0.0999175
0.901	0.100721	0.0989187
0.902	0.0997141	0.09792
0.903	0.0987073	0.0969212
0.904	0.0977005	0.0959225
0.905	0.0966937	0.0949237
0.906	0.0956869	0.0939249
0.907	0.0946801	0.0929261
0.908	0.0936732	0.0919273
0.909	0.0926664	0.0909285
0.91	0.0916595	0.0899296
0.911	0.0906527	0.0889308
0.912	0.0896458	0.087932
0.913	0.0886389	0.0869331
0.914	0.087632	0.0859342
0.915	0.0866251	0.0849353
0.916	0.0856182	0.0839364
0.917	0.0846112	0.0829375
0.918	0.0836043	0.0819386
0.919	0.0825973	0.0809397
0.92	0.0815904	0.0799407
0.921	0.0805834	0.0789418
0.922	0.0795764	0.0779428
0.923	0.0785694	0.0769439
0.924	0.0775624	0.0759449
0.925	0.0765554	0.0749459
0.926	0.0755484	0.0739469
0.927	0.0745413	0.0729479
0.928	0.0735343	0.0719489
0.929	0.0725272	0.0709498
0.93	0.0715202	0.0699508
0.931	0.0705131	0.0689518
0.932	0.069506	0.0679527
0.933	0.0684989	0.0669536
0.934	0.0674918	0.0659546
0.935	0.0664847	0.0649555
0.936	0.0654776	0.0639564
0.937	0.0644705	0.0629573
0.938	0.0634633	0.0619582
0.939	0.0624562	0.0609591
0.94	0.0614491	0.05996
0.941	0.0604419	0.0589608
0.942	0.0594347	0.0579617
0.943	0.0584276	0.0569625
0.944	0.0574204	0.0559634
0.945	0.0564132	0.0549642
0.946	0.055406	0.053965
0.947	0.0543988	0.0529659
0.948	0.0533916	0.0519667
0.949	0.0523843	0.0509675
0.95	0.0513771	0.0499683
0.951	0.0503699	0.0489691
0.952	0.0493626	0.0479699
0.953	0.0483554	0.0469706
0.954	0.0473481	0.0459714
0.955	0.0463409	0.0449722
0.956	0.0453336	0.0439729
0.957	0.0443263	0.0429737
0.958	0.043319	0.0419744
0.959	0.0423117	0.0409751
0.96	0.0413044	0.0399759
0.961	0.0402971	0.0389766
0.962	0.0392898	0.0379773
0.963	0.0382825	0.036978
0.964	0.0372752	0.0359787
0.965	0.0362678	0.0349794
0.966	0.0352605	0.0339801
0.967	0.0342531	0.0329808
0.968	0.0332458	0.0319814
0.969	0.0322384	0.0309821
0.97	0.0312311	0.0299828
0.971	0.0302237	0.0289834
0.972	0.0292163	0.0279841
0.973	0.0282089	0.0269847
0.974	0.0272016	0.0259853
0.975	0.0261942	0.024986
0.976	0.0251868	0.0239866
0.977	0.0241793	0.0229872
0.978	0.0231719	0.0219878
0.979	0.0221645	0.0209884
0.98	0.0211571	0.019989
0.981	0.0201497	0.0189896
0.982	0.0191422	0.0179902
0.983	0.0181348	0.0169908
0.984	0.0171273	0.0159914
0.985	0.0161199	0.014992
0.986	0.0151124	0.0139925
