0	0
0.0506983	0.085163
-0.00336753	0.16127
0.00830121	0.229183
0.0018391	0.289682
0.0113244	0.343472
0.0139799	0.391191
0.00140406	0.433418
-0.00470654	0.470675
0.00753683	0.503434
0.00611154	0.532125
-0.00503057	0.557134
0.00132407	0.578811
0.00615846	0.597474
-0.00190398	0.613409
-0.00304763	0.626877
0.0100825	0.638111
-0.00174808	0.647324
-0.0038748	0.654709
0.0131315	0.66044
0.000420279	0.664674
0.00023613	0.667553
0.000929375	0.669207
0.00045125	0.669752
0.000980339	0.669293
0.000451865	0.667926
0.000544668	0.665738
0.000431575	0.662807
-0.000134345	0.659203
0.000368093	0.65499
0.00103069	0.650227
-0.000584648	0.644965
0.000724753	0.639252
0.000527946	0.633132
5.23389e-05	0.626642
0.000528767	0.619819
0.000649835	0.612693
0.000238082	0.605293
0.000721574	0.597646
0.000112929	0.589776
0.000164	0.581703
9.43457e-05	0.573446
5.13781e-05	0.565023
5.70692e-05	0.556451
0.000168222	0.547743
0.000146065	0.538911
-4.91902e-05	0.529969
8.81874e-05	0.520926
8.92869e-05	0.511792
-3.67789e-05	0.502576
9.24125e-05	0.493285
6.72814e-05	0.483926
-3.16302e-05	0.474507
3.44196e-05	0.465032
3.33237e-05	0.455508
6.3605e-05	0.445938
-2.81394e-05	0.436328
6.35658e-05	0.42668
1.29441e-05	0.416999
2.17858e-05	0.407287
1.84875e-05	0.397548
8.80596e-06	0.387785
-2.62188e-06	0.377999
2.29164e-05	0.368192
1.17705e-05	0.358367
2.458e-06	0.348526
8.82415e-06	0.33867
6.78243e-06	0.3288
2.15954e-06	0.318917
8.13972e-06	0.309024
6.87015e-06	0.29912
-5.72879e-06	0.289207
1.12296e-05	0.279286
1.6262e-06	0.269358
6.0029e-06	0.259422
-7.62501e-07	0.249481
4.63462e-06	0.239534
5.45e-06	0.229582
-1.34327e-06	0.219626
-7.2998e-07	0.209665
5.08749e-06	0.199701
2.84737e-06	0.189733
-7.78024e-06	0.179763
8.89953e-06	0.169789
6.33202e-06	0.159813
-3.77594e-06	0.149835
2.24986e-05	0.139855
-3.54412e-06	0.129873
3.16956e-06	0.119889
1.12273e-06	0.109904
-3.53664e-07	0.0999175
6.83018e-07	0.0899296
1.18237e-06	0.0799407
-3.004e-07	0.0699508
1.11951e-06	0.05996
-2.19669e-07	0.0499683
4.88439e-06	0.0399759
-1.90714e-06	0.0299828
-2.33256e-06	0.019989
1.03904e-05	0.00999477
0	5.88857e-18
